x,y,p,phi_on_grid
1.26862,2.43772,1.40912,1.40917
1.26862,2.4544,1.41428,1.41432
1.26862,2.4711,1.41941,1.41946
1.26862,2.48783,1.42453,1.42458
1.26862,2.50458,1.42964,1.42968
1.26862,2.52135,1.43472,1.43476
1.26862,2.53814,1.43978,1.43982
1.26862,2.55496,1.44482,1.44487
1.26862,2.5718,1.44985,1.44989
1.26862,2.58866,1.45486,1.4549
1.26862,2.60555,1.45985,1.45988
1.26862,2.62245,1.46482,1.46485
1.26862,2.63938,1.46977,1.4698
1.26862,2.65633,1.4747,1.47474
1.26862,2.6733,1.47962,1.47965
1.26862,2.6903,1.48452,1.48455
1.26862,2.70732,1.4894,1.48943
1.26862,2.72436,1.49427,1.49429
1.26862,2.74142,1.49911,1.49914
1.26862,2.7585,1.50394,1.50397
1.26862,2.77561,1.50876,1.50878
1.26862,2.79274,1.51355,1.51357
1.26862,2.80989,1.51833,1.51835
1.26862,2.82706,1.52309,1.52311
1.26862,2.84426,1.52784,1.52786
1.26862,2.86148,1.53257,1.53259
1.26862,2.87871,1.53728,1.5373
1.26862,2.89598,1.54198,1.54199
1.26862,2.91326,1.54666,1.54667
1.26862,2.93056,1.55133,1.55134
1.26862,2.94789,1.55598,1.55599
1.26862,2.96524,1.56062,1.56062
1.26862,2.98261,1.56523,1.56524
1.26862,3.0,1.56984,1.56984
1.28353,2.15765,1.3269,1.32692
1.28353,2.17394,1.33243,1.33245
1.28353,2.19025,1.33792,1.33796
1.28353,2.20659,1.34341,1.34344
1.28353,2.22295,1.34886,1.34891
1.28353,2.23933,1.3543,1.35435
1.28353,2.25574,1.35971,1.35977
1.28353,2.27217,1.3651,1.36517
1.28353,2.28862,1.37048,1.37055
1.28353,2.30509,1.37583,1.3759
1.28353,2.32159,1.38116,1.38124
1.28353,2.33811,1.38647,1.38655
1.28353,2.35466,1.39176,1.39185
1.28353,2.37122,1.39704,1.39712
1.28353,2.38781,1.40229,1.40237
1.28353,2.40443,1.40752,1.4076
1.28353,2.42106,1.41273,1.41282
1.28353,2.43772,1.41792,1.41801
1.28353,2.4544,1.4231,1.42318
1.28353,2.4711,1.42825,1.42833
1.28353,2.48783,1.43339,1.43347
1.28353,2.50458,1.4385,1.43858
1.28353,2.52135,1.4436,1.44367
1.28353,2.53814,1.44868,1.44875
1.28353,2.55496,1.45374,1.45381
1.28353,2.5718,1.45878,1.45884
1.28353,2.58866,1.4638,1.46386
1.28353,2.60555,1.4688,1.46886
1.28353,2.62245,1.47379,1.47385
1.28353,2.63938,1.47876,1.47881
1.28353,2.65633,1.48371,1.48376
1.28353,2.6733,1.48864,1.48869
1.28353,2.6903,1.49355,1.4936
1.28353,2.70732,1.49844,1.49849
1.28353,2.72436,1.50332,1.50336
1.28353,2.74142,1.50818,1.50822
1.28353,2.7585,1.51303,1.51306
1.28353,2.77561,1.51785,1.51789
1.28353,2.79274,1.52266,1.5227
1.28353,2.80989,1.52745,1.52749
1.28353,2.82706,1.53223,1.53226
1.28353,2.84426,1.53699,1.53702
1.28353,2.86148,1.54173,1.54176
1.28353,2.87871,1.54646,1.54648
1.28353,2.89598,1.55117,1.55119
1.28353,2.91326,1.55586,1.55588
1.28353,2.93056,1.56054,1.56056
1.28353,2.94789,1.56521,1.56522
1.28353,2.96524,1.56985,1.56986
1.28353,2.98261,1.57448,1.57449
1.28353,3.0,1.5791,1.5791
1.29846,2.15765,1.33538,1.33543
1.29846,2.17394,1.34092,1.34098
1.29846,2.19025,1.34643,1.3465
1.29846,2.20659,1.35193,1.35201
1.29846,2.22295,1.3574,1.35749
1.29846,2.23933,1.36285,1.36295
1.29846,2.25574,1.36828,1.36838
1.29846,2.27217,1.37369,1.3738
1.29846,2.28862,1.37908,1.37919
1.29846,2.30509,1.38445,1.38456
1.29846,2.32159,1.3898,1.38991
1.29846,2.33811,1.39513,1.39524
1.29846,2.35466,1.40043,1.40055
1.29846,2.37122,1.40572,1.40584
1.29846,2.38781,1.41099,1.41111
1.29846,2.40443,1.41624,1.41635
1.29846,2.42106,1.42146,1.42158
1.29846,2.43772,1.42667,1.42679
1.29846,2.4544,1.43186,1.43197
1.29846,2.4711,1.43703,1.43714
1.29846,2.48783,1.44218,1.44229
1.29846,2.50458,1.44731,1.44741
1.29846,2.52135,1.45242,1.45252
1.29846,2.53814,1.45752,1.45761
1.29846,2.55496,1.46259,1.46268
1.29846,2.5718,1.46764,1.46773
1.29846,2.58866,1.47268,1.47277
1.29846,2.60555,1.4777,1.47778
1.29846,2.62245,1.4827,1.48278
1.29846,2.63938,1.48768,1.48775
1.29846,2.65633,1.49264,1.49271
1.29846,2.6733,1.49758,1.49765
1.29846,2.6903,1.50251,1.50258
1.29846,2.70732,1.50742,1.50748
1.29846,2.72436,1.51231,1.51237
1.29846,2.74142,1.51718,1.51724
1.29846,2.7585,1.52204,1.5221
1.29846,2.77561,1.52688,1.52693
1.29846,2.79274,1.5317,1.53175
1.29846,2.80989,1.53651,1.53655
1.29846,2.82706,1.5413,1.54134
1.29846,2.84426,1.54607,1.54611
1.29846,2.86148,1.55083,1.55086
1.29846,2.87871,1.55556,1.55559
1.29846,2.89598,1.56029,1.56031
1.29846,2.91326,1.565,1.56502
1.29846,2.93056,1.56969,1.5697
1.29846,2.94789,1.57436,1.57438
1.29846,2.96524,1.57902,1.57903
1.29846,2.98261,1.58367,1.58367
1.29846,3.0,1.58829,1.58829
1.31342,2.15765,1.34379,1.34388
1.31342,2.17394,1.34934,1.34945
1.31342,2.19025,1.35488,1.35499
1.31342,2.20659,1.36039,1.36051
1.31342,2.22295,1.36588,1.36601
1.31342,2.23933,1.37135,1.37148
1.31342,2.25574,1.37679,1.37693
1.31342,2.27217,1.38222,1.38236
1.31342,2.28862,1.38762,1.38777
1.31342,2.30509,1.39301,1.39316
1.31342,2.32159,1.39837,1.39853
1.31342,2.33811,1.40372,1.40387
1.31342,2.35466,1.40904,1.40919
1.31342,2.37122,1.41434,1.4145
1.31342,2.38781,1.41963,1.41978
1.31342,2.40443,1.42489,1.42504
1.31342,2.42106,1.43013,1.43028
1.31342,2.43772,1.43535,1.4355
1.31342,2.4544,1.44056,1.4407
1.31342,2.4711,1.44574,1.44588
1.31342,2.48783,1.4509,1.45104
1.31342,2.50458,1.45605,1.45619
1.31342,2.52135,1.46118,1.46131
1.31342,2.53814,1.46628,1.46641
1.31342,2.55496,1.47137,1.47149
1.31342,2.5718,1.47644,1.47656
1.31342,2.58866,1.48149,1.4816
1.31342,2.60555,1.48652,1.48663
1.31342,2.62245,1.49153,1.49164
1.31342,2.63938,1.49653,1.49663
1.31342,2.65633,1.5015,1.5016
1.31342,2.6733,1.50646,1.50656
1.31342,2.6903,1.5114,1.51149
1.31342,2.70732,1.51632,1.51641
1.31342,2.72436,1.52123,1.52131
1.31342,2.74142,1.52612,1.52619
1.31342,2.7585,1.53099,1.53106
1.31342,2.77561,1.53584,1.53591
1.31342,2.79274,1.54067,1.54074
1.31342,2.80989,1.54549,1.54555
1.31342,2.82706,1.5503,1.55035
1.31342,2.84426,1.55508,1.55513
1.31342,2.86148,1.55985,1.55989
1.31342,2.87871,1.5646,1.56464
1.31342,2.89598,1.56934,1.56937
1.31342,2.91326,1.57406,1.57409
1.31342,2.93056,1.57876,1.57879
1.31342,2.94789,1.58345,1.58347
1.31342,2.96524,1.58812,1.58813
1.31342,2.98261,1.59278,1.59278
1.31342,3.0,1.59742,1.59742
1.3284,2.15765,1.35215,1.35228
1.3284,2.17394,1.35772,1.35786
1.3284,2.19025,1.36327,1.36342
1.3284,2.20659,1.3688,1.36895
1.3284,2.22295,1.3743,1.37447
1.3284,2.23933,1.37979,1.37996
1.3284,2.25574,1.38525,1.38543
1.3284,2.27217,1.39069,1.39087
1.3284,2.28862,1.39612,1.3963
1.3284,2.30509,1.40152,1.4017
1.3284,2.32159,1.40689,1.40708
1.3284,2.33811,1.41225,1.41244
1.3284,2.35466,1.41759,1.41778
1.3284,2.37122,1.42291,1.42309
1.3284,2.38781,1.42821,1.42839
1.3284,2.40443,1.43348,1.43367
1.3284,2.42106,1.43874,1.43892
1.3284,2.43772,1.44398,1.44416
1.3284,2.4544,1.4492,1.44937
1.3284,2.4711,1.45439,1.45457
1.3284,2.48783,1.45957,1.45974
1.3284,2.50458,1.46473,1.4649
1.3284,2.52135,1.46987,1.47003
1.3284,2.53814,1.47499,1.47515
1.3284,2.55496,1.4801,1.48024
1.3284,2.5718,1.48518,1.48532
1.3284,2.58866,1.49024,1.49038
1.3284,2.60555,1.49529,1.49542
1.3284,2.62245,1.50031,1.50044
1.3284,2.63938,1.50532,1.50545
1.3284,2.65633,1.51031,1.51043
1.3284,2.6733,1.51528,1.5154
1.3284,2.6903,1.52024,1.52035
1.3284,2.70732,1.52517,1.52528
1.3284,2.72436,1.53009,1.53019
1.3284,2.74142,1.53499,1.53508
1.3284,2.7585,1.53987,1.53996
1.3284,2.77561,1.54474,1.54482
1.3284,2.79274,1.54959,1.54966
1.3284,2.80989,1.55442,1.55449
1.3284,2.82706,1.55923,1.5593
1.3284,2.84426,1.56403,1.56409
1.3284,2.86148,1.56881,1.56886
1.3284,2.87871,1.57358,1.57362
1.3284,2.89598,1.57833,1.57836
1.3284,2.91326,1.58306,1.58309
1.3284,2.93056,1.58777,1.5878
1.3284,2.94789,1.59247,1.59249
1.3284,2.96524,1.59716,1.59717
1.3284,2.98261,1.60182,1.60183
1.3284,3.0,1.60648,1.60648
1.34341,2.15765,1.36046,1.36062
1.34341,2.17394,1.36604,1.36622
1.34341,2.19025,1.37161,1.37179
1.34341,2.20659,1.37715,1.37734
1.34341,2.22295,1.38268,1.38287
1.34341,2.23933,1.38818,1.38838
1.34341,2.25574,1.39365,1.39386
1.34341,2.27217,1.39911,1.39932
1.34341,2.28862,1.40455,1.40476
1.34341,2.30509,1.40996,1.41018
1.34341,2.32159,1.41536,1.41557
1.34341,2.33811,1.42073,1.42095
1.34341,2.35466,1.42609,1.4263
1.34341,2.37122,1.43142,1.43163
1.34341,2.38781,1.43673,1.43694
1.34341,2.40443,1.44202,1.44223
1.34341,2.42106,1.4473,1.4475
1.34341,2.43772,1.45255,1.45275
1.34341,2.4544,1.45778,1.45798
1.34341,2.4711,1.46299,1.46319
1.34341,2.48783,1.46819,1.46838
1.34341,2.50458,1.47336,1.47355
1.34341,2.52135,1.47851,1.47869
1.34341,2.53814,1.48365,1.48382
1.34341,2.55496,1.48876,1.48893
1.34341,2.5718,1.49386,1.49402
1.34341,2.58866,1.49894,1.4991
1.34341,2.60555,1.504,1.50415
1.34341,2.62245,1.50903,1.50918
1.34341,2.63938,1.51406,1.5142
1.34341,2.65633,1.51906,1.5192
1.34341,2.6733,1.52404,1.52417
1.34341,2.6903,1.52901,1.52913
1.34341,2.70732,1.53396,1.53408
1.34341,2.72436,1.53889,1.539
1.34341,2.74142,1.5438,1.54391
1.34341,2.7585,1.5487,1.5488
1.34341,2.77561,1.55357,1.55367
1.34341,2.79274,1.55843,1.55852
1.34341,2.80989,1.56328,1.56336
1.34341,2.82706,1.56811,1.56818
1.34341,2.84426,1.57292,1.57298
1.34341,2.86148,1.57771,1.57777
1.34341,2.87871,1.58249,1.58254
1.34341,2.89598,1.58725,1.58729
1.34341,2.91326,1.59199,1.59203
1.34341,2.93056,1.59672,1.59675
1.34341,2.94789,1.60143,1.60145
1.34341,2.96524,1.60612,1.60614
1.34341,2.98261,1.6108,1.61081
1.34341,3.0,1.61547,1.61547
1.35845,2.15765,1.3687,1.3689
1.35845,2.17394,1.37431,1.37452
1.35845,2.19025,1.37989,1.38011
1.35845,2.20659,1.38545,1.38568
1.35845,2.22295,1.39099,1.39122
1.35845,2.23933,1.3965,1.39674
1.35845,2.25574,1.402,1.40224
1.35845,2.27217,1.40747,1.40772
1.35845,2.28862,1.41292,1.41317
1.35845,2.30509,1.41835,1.4186
1.35845,2.32159,1.42376,1.42401
1.35845,2.33811,1.42915,1.4294
1.35845,2.35466,1.43452,1.43477
1.35845,2.37122,1.43987,1.44011
1.35845,2.38781,1.4452,1.44544
1.35845,2.40443,1.4505,1.45074
1.35845,2.42106,1.45579,1.45603
1.35845,2.43772,1.46105,1.46129
1.35845,2.4544,1.4663,1.46653
1.35845,2.4711,1.47153,1.47175
1.35845,2.48783,1.47673,1.47695
1.35845,2.50458,1.48192,1.48213
1.35845,2.52135,1.48709,1.4873
1.35845,2.53814,1.49224,1.49244
1.35845,2.55496,1.49736,1.49756
1.35845,2.5718,1.50247,1.50267
1.35845,2.58866,1.50756,1.50775
1.35845,2.60555,1.51263,1.51281
1.35845,2.62245,1.51769,1.51786
1.35845,2.63938,1.52272,1.52289
1.35845,2.65633,1.52774,1.5279
1.35845,2.6733,1.53273,1.53289
1.35845,2.6903,1.53771,1.53786
1.35845,2.70732,1.54267,1.54282
1.35845,2.72436,1.54762,1.54775
1.35845,2.74142,1.55254,1.55267
1.35845,2.7585,1.55745,1.55757
1.35845,2.77561,1.56234,1.56245
1.35845,2.79274,1.56722,1.56732
1.35845,2.80989,1.57207,1.57217
1.35845,2.82706,1.57691,1.577
1.35845,2.84426,1.58173,1.58181
1.35845,2.86148,1.58654,1.58661
1.35845,2.87871,1.59133,1.59139
1.35845,2.89598,1.5961,1.59615
1.35845,2.91326,1.60086,1.6009
1.35845,2.93056,1.6056,1.60563
1.35845,2.94789,1.61032,1.61035
1.35845,2.96524,1.61503,1.61504
1.35845,2.98261,1.61972,1.61973
1.35845,3.0,1.62439,1.62439
1.3735,0.0,0.0,0.0
1.3735,0.012321,0.0167802,0.0167814
1.3735,0.0246727,0.0333259,0.0333266
1.3735,0.0370551,0.0496577,0.0496425
1.3735,0.0494679,0.0657518,0.0657357
1.3735,0.0619113,0.081632,0.0816126
1.3735,0.074385,0.0972884,0.0972792
1.3735,0.086889,0.112751,0.112741
1.3735,0.0994233,0.128022,0.128005
1.3735,0.111988,0.143101,0.143074
1.3735,0.124582,0.157989,0.157956
1.3735,0.137207,0.172688,0.172653
1.3735,0.149861,0.187211,0.187172
1.3735,0.162546,0.201567,0.201517
1.3735,0.17526,0.215743,0.215692
1.3735,0.188004,0.229751,0.229701
1.3735,0.200777,0.243581,0.243549
1.3735,0.213581,0.25727,0.257239
1.3735,0.226413,0.270816,0.270775
1.3735,0.239276,0.284229,0.28416
1.3735,0.252167,0.297496,0.297399
1.3735,0.265088,0.310626,0.310495
1.3735,0.278038,0.323616,0.32345
1.3735,0.291018,0.336477,0.336268
1.3735,0.304026,0.349195,0.348952
1.3735,0.317064,0.361784,0.361505
1.3735,0.33013,0.374246,0.37393
1.3735,0.343226,0.386585,0.386229
1.3735,0.35635,0.398798,0.398406
1.3735,0.369504,0.410869,0.410462
1.3735,0.382686,0.422815,0.422401
1.3735,0.395896,0.434642,0.434224
1.3735,0.409136,0.446367,0.445935
1.3735,0.422404,0.457978,0.457534
1.3735,0.4357,0.46947,0.469025
1.3735,0.449025,0.480855,0.48041
1.3735,0.462378,0.492127,0.49169
1.3735,0.475759,0.50329,0.502869
1.3735,0.489169,0.514338,0.513946
1.3735,0.502607,0.525285,0.524926
1.3735,0.516073,0.536147,0.535808
1.3735,0.529568,0.546915,0.546596
1.3735,0.54309,0.557588,0.557291
1.3735,0.55664,0.56816,0.567894
1.3735,0.570218,0.578647,0.578408
1.3735,0.583824,0.58904,0.588833
1.3735,0.597458,0.599332,0.599172
1.3735,0.611119,0.609529,0.609426
1.3735,0.624808,0.619638,0.619596
1.3735,0.638525,0.629661,0.629684
1.38859,0.0,0.0,0.0
1.38859,0.012321,0.016958,0.0169641
1.38859,0.0246727,0.0336872,0.0336865
1.38859,0.0370551,0.0501821,0.0501742
1.38859,0.0494679,0.066464,0.0664341
1.38859,0.0619113,0.0824904,0.0824729
1.38859,0.074385,0.0983235,0.0982967
1.38859,0.086889,0.113923,0.113912
1.38859,0.0994233,0.129347,0.129323
1.38859,0.111988,0.144569,0.144537
1.38859,0.124582,0.159592,0.159559
1.38859,0.137207,0.174437,0.174393
1.38859,0.149861,0.189091,0.189045
1.38859,0.162546,0.203581,0.203519
1.38859,0.17526,0.217889,0.21782
1.38859,0.188004,0.232014,0.231952
1.38859,0.200777,0.245972,0.24592
1.38859,0.213581,0.259768,0.259726
1.38859,0.226413,0.273429,0.273376
1.38859,0.239276,0.286947,0.286873
1.38859,0.252167,0.300321,0.30022
1.38859,0.265088,0.313551,0.313421
1.38859,0.278038,0.326645,0.32648
1.38859,0.291018,0.339603,0.339399
1.38859,0.304026,0.352427,0.352182
1.38859,0.317064,0.365114,0.364831
1.38859,0.33013,0.377675,0.37735
1.38859,0.343226,0.390111,0.389742
1.38859,0.35635,0.402413,0.402008
1.38859,0.369504,0.414578,0.414153
1.38859,0.382686,0.426613,0.426178
1.38859,0.395896,0.438531,0.438085
1.38859,0.409136,0.450344,0.449878
1.38859,0.422404,0.462036,0.461558
1.38859,0.4357,0.473613,0.473128
1.38859,0.449025,0.485075,0.484591
1.38859,0.462378,0.496426,0.495947
1.38859,0.475759,0.507667,0.507199
1.38859,0.489169,0.518789,0.51835
1.38859,0.502607,0.529815,0.529401
1.38859,0.516073,0.540746,0.540353
1.38859,0.529568,0.551587,0.55121
1.38859,0.54309,0.562325,0.561972
1.38859,0.55664,0.572965,0.572641
1.38859,0.570218,0.583519,0.583219
1.38859,0.583824,0.593977,0.593708
1.38859,0.597458,0.604337,0.60411
1.38859,0.611119,0.614594,0.614425
1.38859,0.624808,0.624767,0.624655
1.38859,0.638525,0.634847,0.634802
1.4037,0.0,0.0,0.0
1.4037,0.012321,0.0171405,0.0171471
1.4037,0.0246727,0.0340417,0.0340468
1.4037,0.0370551,0.0507217,0.0507065
1.4037,0.0494679,0.067156,0.0671333
1.4037,0.0619113,0.0833696,0.0833339
1.4037,0.074385,0.0993382,0.0993148
1.4037,0.086889,0.115107,0.115082
1.4037,0.0994233,0.13067,0.130642
1.4037,0.111988,0.146033,0.146
1.4037,0.124582,0.161206,0.161162
1.4037,0.137207,0.176175,0.176133
1.4037,0.149861,0.190975,0.190918
1.4037,0.162546,0.20559,0.205521
1.4037,0.17526,0.220029,0.219948
1.4037,0.188004,0.234281,0.234202
1.4037,0.200777,0.248355,0.248289
1.4037,0.213581,0.262269,0.262212
1.4037,0.226413,0.276041,0.275976
1.4037,0.239276,0.289663,0.289583
1.4037,0.252167,0.303144,0.303038
1.4037,0.265088,0.316472,0.316345
1.4037,0.278038,0.32967,0.329506
1.4037,0.291018,0.342724,0.342526
1.4037,0.304026,0.355652,0.355407
1.4037,0.317064,0.368435,0.368152
1.4037,0.33013,0.381097,0.380765
1.4037,0.343226,0.393622,0.393248
1.4037,0.35635,0.406019,0.405604
1.4037,0.369504,0.418275,0.417836
1.4037,0.382686,0.4304,0.429946
1.4037,0.395896,0.442409,0.441937
1.4037,0.409136,0.454306,0.453812
1.4037,0.422404,0.466083,0.465573
1.4037,0.4357,0.47774,0.477222
1.4037,0.449025,0.48928,0.488761
1.4037,0.462378,0.500712,0.500192
1.4037,0.475759,0.512027,0.511519
1.4037,0.489169,0.523229,0.522741
1.4037,0.502607,0.534327,0.533863
1.4037,0.516073,0.545331,0.544885
1.4037,0.529568,0.556241,0.55581
1.4037,0.54309,0.567043,0.566639
1.4037,0.55664,0.577754,0.577374
1.4037,0.570218,0.588372,0.588016
1.4037,0.583824,0.598898,0.598568
1.4037,0.597458,0.60932,0.609031
1.4037,0.611119,0.619642,0.619407
1.4037,0.624808,0.629874,0.629697
1.4037,0.638525,0.64001,0.639902
1.41883,0.0,0.0,0.0
1.41883,0.012321,0.0173238,0.0173304
1.41883,0.0246727,0.034402,0.0344077
1.41883,0.0370551,0.0512559,0.0512394
1.41883,0.0494679,0.0678586,0.067833
1.41883,0.0619113,0.0842357,0.0841955
1.41883,0.074385,0.100362,0.100334
1.41883,0.086889,0.116288,0.116254
1.41883,0.0994233,0.131994,0.131962
1.41883,0.111988,0.147507,0.147464
1.41883,0.124582,0.162811,0.162766
1.41883,0.137207,0.177923,0.177873
1.41883,0.149861,0.19285,0.19279
1.41883,0.162546,0.2076,0.207522
1.41883,0.17526,0.222166,0.222074
1.41883,0.188004,0.236543,0.236451
1.41883,0.200777,0.250742,0.250657
1.41883,0.213581,0.264768,0.264696
1.41883,0.226413,0.278653,0.278572
1.41883,0.239276,0.292381,0.29229
1.41883,0.252167,0.305964,0.305853
1.41883,0.265088,0.319396,0.319264
1.41883,0.278038,0.332685,0.332528
1.41883,0.291018,0.34585,0.345648
1.41883,0.304026,0.358865,0.358626
1.41883,0.317064,0.371759,0.371467
1.41883,0.33013,0.384503,0.384173
1.41883,0.343226,0.397132,0.396747
1.41883,0.35635,0.409614,0.409192
1.41883,0.369504,0.421965,0.421511
1.41883,0.382686,0.43418,0.433707
1.41883,0.395896,0.446278,0.445781
1.41883,0.409136,0.458258,0.457738
1.41883,0.422404,0.470119,0.469578
1.41883,0.4357,0.481856,0.481305
1.41883,0.449025,0.493477,0.49292
1.41883,0.462378,0.504985,0.504427
1.41883,0.475759,0.516378,0.515826
1.41883,0.489169,0.527657,0.527121
1.41883,0.502607,0.538826,0.538313
1.41883,0.516073,0.549903,0.549404
1.41883,0.529568,0.560877,0.560396
1.41883,0.54309,0.571751,0.571292
1.41883,0.55664,0.582527,0.582091
1.41883,0.570218,0.593213,0.592798
1.41883,0.583824,0.603805,0.603413
1.41883,0.597458,0.614288,0.613937
1.41883,0.611119,0.624674,0.624373
1.41883,0.624808,0.634962,0.634722
1.41883,0.638525,0.645157,0.644985
1.43399,0.0,0.0,0.0
1.43399,0.012321,0.0175068,0.017514
1.43399,0.0246727,0.0347694,0.034769
1.43399,0.0370551,0.0517864,0.0517729
1.43399,0.0494679,0.0685668,0.0685335
1.43399,0.0619113,0.0850953,0.0850579
1.43399,0.074385,0.101389,0.101353
1.43399,0.086889,0.117464,0.117426
1.43399,0.0994233,0.133323,0.133282
1.43399,0.111988,0.148981,0.148928
1.43399,0.124582,0.164423,0.164369
1.43399,0.137207,0.179667,0.179612
1.43399,0.149861,0.194729,0.194661
1.43399,0.162546,0.209603,0.209522
1.43399,0.17526,0.224304,0.2242
1.43399,0.188004,0.238804,0.238698
1.43399,0.200777,0.253123,0.253023
1.43399,0.213581,0.267272,0.267178
1.43399,0.226413,0.281261,0.281167
1.43399,0.239276,0.295102,0.294994
1.43399,0.252167,0.308783,0.308664
1.43399,0.265088,0.322313,0.32218
1.43399,0.278038,0.33571,0.335546
1.43399,0.291018,0.348961,0.348765
1.43399,0.304026,0.362089,0.361841
1.43399,0.317064,0.375063,0.374776
1.43399,0.33013,0.387915,0.387575
1.43399,0.343226,0.400624,0.40024
1.43399,0.35635,0.413207,0.412774
1.43399,0.369504,0.425645,0.425179
1.43399,0.382686,0.437954,0.437459
1.43399,0.395896,0.450135,0.449617
1.43399,0.409136,0.462202,0.461654
1.43399,0.422404,0.474143,0.473574
1.43399,0.4357,0.485962,0.485378
1.43399,0.449025,0.497661,0.49707
1.43399,0.462378,0.509248,0.50865
1.43399,0.475759,0.520719,0.520123
1.43399,0.489169,0.532071,0.531489
1.43399,0.502607,0.543315,0.542751
1.43399,0.516073,0.554459,0.55391
1.43399,0.529568,0.565501,0.56497
1.43399,0.54309,0.576444,0.575931
1.43399,0.55664,0.587287,0.586795
1.43399,0.570218,0.598042,0.597565
1.43399,0.583824,0.608695,0.608241
1.43399,0.597458,0.619244,0.618827
1.43399,0.611119,0.629688,0.629322
1.43399,0.624808,0.640034,0.63973
1.43399,0.638525,0.650287,0.650051
1.44917,0.0,0.0,0.0
1.44917,0.012321,0.0176943,0.0176978
1.44917,0.0246727,0.0351335,0.0351307
1.44917,0.0370551,0.0523254,0.052307
1.44917,0.0494679,0.0692674,0.0692346
1.44917,0.0619113,0.085959,0.0859209
1.44917,0.074385,0.102413,0.102373
1.44917,0.086889,0.11864,0.118598
1.44917,0.0994233,0.134656,0.134602
1.44917,0.111988,0.150452,0.150392
1.44917,0.124582,0.166036,0.165973
1.44917,0.137207,0.181413,0.181351
1.44917,0.149861,0.1966,0.196533
1.44917,0.162546,0.211611,0.211522
1.44917,0.17526,0.226432,0.226324
1.44917,0.188004,0.241064,0.240944
1.44917,0.200777,0.255502,0.255387
1.44917,0.213581,0.269769,0.269657
1.44917,0.226413,0.283871,0.283759
1.44917,0.239276,0.297818,0.297696
1.44917,0.252167,0.311599,0.311472
1.44917,0.265088,0.325234,0.325092
1.44917,0.278038,0.338721,0.33856
1.44917,0.291018,0.35208,0.351878
1.44917,0.304026,0.365295,0.36505
1.44917,0.317064,0.37837,0.378081
1.44917,0.33013,0.391306,0.390971
1.44917,0.343226,0.404114,0.403726
1.44917,0.35635,0.416784,0.416348
1.44917,0.369504,0.42932,0.42884
1.44917,0.382686,0.441711,0.441204
1.44917,0.395896,0.453984,0.453444
1.44917,0.409136,0.466129,0.465562
1.44917,0.422404,0.478156,0.47756
1.44917,0.4357,0.490053,0.489441
1.44917,0.449025,0.501832,0.501208
1.44917,0.462378,0.513498,0.512863
1.44917,0.475759,0.525045,0.524408
1.44917,0.489169,0.536472,0.535845
1.44917,0.502607,0.547785,0.547176
1.44917,0.516073,0.558997,0.558403
1.44917,0.529568,0.57011,0.569529
1.44917,0.54309,0.581119,0.580556
1.44917,0.55664,0.592032,0.591484
1.44917,0.570218,0.602851,0.602317
1.44917,0.583824,0.613568,0.613055
1.44917,0.597458,0.624179,0.623701
1.44917,0.611119,0.63468,0.634256
1.44917,0.624808,0.645086,0.644721
1.44917,0.638525,0.655393,0.655099
1.46438,0.0,0.0,0.0
1.46438,0.012321,0.0178823,0.0178819
1.46438,0.0246727,0.0355005,0.0354929
1.46438,0.0370551,0.052865,0.0528417
1.46438,0.0494679,0.0699682,0.0699364
1.46438,0.0619113,0.0868245,0.0867846
1.46438,0.074385,0.103432,0.103394
1.46438,0.086889,0.119819,0.119771
1.46438,0.0994233,0.135985,0.135923
1.46438,0.111988,0.151927,0.151856
1.46438,0.124582,0.167651,0.167577
1.46438,0.137207,0.183158,0.183091
1.46438,0.149861,0.198476,0.198403
1.46438,0.162546,0.213614,0.213521
1.46438,0.17526,0.228561,0.228447
1.46438,0.188004,0.243321,0.243189
1.46438,0.200777,0.257878,0.25775
1.46438,0.213581,0.272264,0.272135
1.46438,0.226413,0.286478,0.286348
1.46438,0.239276,0.300531,0.300394
1.46438,0.252167,0.314418,0.314277
1.46438,0.265088,0.32815,0.328001
1.46438,0.278038,0.341737,0.341569
1.46438,0.291018,0.355192,0.354986
1.46438,0.304026,0.3685,0.368255
1.46438,0.317064,0.381668,0.381379
1.46438,0.33013,0.394696,0.394362
1.46438,0.343226,0.407594,0.407206
1.46438,0.35635,0.420361,0.419916
1.46438,0.369504,0.432981,0.432493
1.46438,0.382686,0.445466,0.444941
1.46438,0.395896,0.457817,0.457263
1.46438,0.409136,0.470049,0.46946
1.46438,0.422404,0.482156,0.481537
1.46438,0.4357,0.494134,0.493495
1.46438,0.449025,0.505994,0.505337
1.46438,0.462378,0.517736,0.517065
1.46438,0.475759,0.52936,0.528681
1.46438,0.489169,0.540858,0.540189
1.46438,0.502607,0.552241,0.551589
1.46438,0.516073,0.563523,0.562884
1.46438,0.529568,0.574704,0.574076
1.46438,0.54309,0.585783,0.585167
1.46438,0.55664,0.596763,0.596159
1.46438,0.570218,0.607645,0.607054
1.46438,0.583824,0.618427,0.617853
1.46438,0.597458,0.629096,0.628559
1.46438,0.611119,0.639657,0.639173
1.46438,0.624808,0.650119,0.649696
1.46438,0.638525,0.660487,0.660131
1.47962,0.0,0.0,0.0
1.47962,0.012321,0.0180694,0.0180662
1.47962,0.0246727,0.0358721,0.0358556
1.47962,0.0370551,0.0533984,0.053377
1.47962,0.0494679,0.0706804,0.0706388
